field,region,id,nom_ville,code_ville,note
population-active,occitanie,28,saint-just-et-le-bezu,11,60
population-active,occitanie,29,balignac,82,60
population-active,occitanie,30,suzan,09,60
population-active,occitanie,31,la-cavalerie,12,60
population-active,occitanie,32,serempuy,32,60
population-active,occitanie,33,saint-lary-soulan,65,59
population-active,occitanie,34,saint-germier,31,59
population-active,occitanie,35,la-fage-montivernoux,48,59
population-active,occitanie,36,celles,34,59
population-active,occitanie,37,soreac,65,59
population-active,occitanie,38,pintac,65,59
population-active,occitanie,39,aspin-en-lavedan,65,59
population-active,occitanie,40,belesta-en-lauragais,31,59
population-active,occitanie,41,pere,65,59
population-active,occitanie,42,sainte-helene,48,59
population-active,occitanie,43,le-faget,31,59
population-active,occitanie,44,saint-araille,31,59
population-active,occitanie,45,sere-lanso,65,59
population-active,occitanie,46,seilh,31,59
population-active,occitanie,47,duffort,32,59
population-active,occitanie,48,bestiac,09,58
population-active,occitanie,49,mas-des-cours,11,58
population-active,occitanie,50,peyriguere,65,58
population-active,pays-de-la-loire,1,panon,72,67
population-active,pays-de-la-loire,2,courcival,72,63
population-active,pays-de-la-loire,3,champrond,72,62
population-active,pays-de-la-loire,4,conge-sur-orne,72,61
population-active,pays-de-la-loire,5,avesnes-en-saosnois,72,60
population-active,pays-de-la-loire,6,gesnes,53,59
population-active,pays-de-la-loire,7,vouvray-sur-huisne,72,59
population-active,pays-de-la-loire,8,doucelles,72,59
population-active,pays-de-la-loire,9,ruille-en-champagne,72,58
population-active,pays-de-la-loire,10,fontevraud-labbaye,49,58
population-active,pays-de-la-loire,11,behuard,49,58
population-active,pays-de-la-loire,12,mee,53,58
population-active,pays-de-la-loire,13,origne,53,58
population-active,pays-de-la-loire,14,prevelles,72,57
population-active,pays-de-la-loire,15,saint-erblon,53,57
population-active,pays-de-la-loire,16,fontenay-sur-vegre,72,57
population-active,pays-de-la-loire,17,avesse,72,57
population-active,pays-de-la-loire,18,la-bazouge-des-alleux,53,57
population-active,pays-de-la-loire,19,dehault,72,56
population-active,pays-de-la-loire,20,pizieux,72,56
population-active,pays-de-la-loire,21,maigne,72,56
population-active,pays-de-la-loire,22,crannes-en-champagne,72,56
population-active,pays-de-la-loire,23,souvigne-sur-meme,72,56
population-active,pays-de-la-loire,24,la-marne,44,56
population-active,pays-de-la-loire,25,asnieres-sur-vegre,72,56
population-active,pays-de-la-loire,26,la-chapelle-saint-laud,49,55
population-active,pays-de-la-loire,27,belgeard,53,55
population-active,pays-de-la-loire,28,monce-en-saosnois,72,55
population-active,pays-de-la-loire,29,notre-dame-du-pe,72,55
population-active,pays-de-la-loire,30,saint-jean-de-la-croix,49,55
population-active,pays-de-la-loire,31,la-chapelle-craonnaise,53,55
population-active,pays-de-la-loire,32,la-quinte,72,55
population-active,pays-de-la-loire,33,peuton,53,55
population-active,pays-de-la-loire,34,saint-denis-du-maine,53,55
population-active,pays-de-la-loire,35,la-chapelle-du-bois,72,55
population-active,pays-de-la-loire,36,ruille-froid-fonds,53,55
population-active,pays-de-la-loire,37,sceaux-sur-huisne,72,55
population-active,pays-de-la-loire,38,rennes-en-grenouilles,53,55
population-active,pays-de-la-loire,39,saint-celerin,72,55
population-active,pays-de-la-loire,40,tallud-sainte-gemme,85,54
population-active,pays-de-la-loire,41,luce-sous-ballon,72,54
population-active,pays-de-la-loire,42,remouille,44,54
population-active,pays-de-la-loire,43,mouzeil,44,54
population-active,pays-de-la-loire,44,tassille,72,54
population-active,pays-de-la-loire,45,marigne-peuton,53,54
population-active,pays-de-la-loire,46,avoise,72,54
population-active,pays-de-la-loire,47,le-bignon-du-maine,53,54
population-active,pays-de-la-loire,48,longnes,72,54
population-active,pays-de-la-loire,49,la-chapelle-anthenaise,53,54
population-active,pays-de-la-loire,50,courcelles-la-foret,72,54
population-active,provence-alpes-cote-dazur,1,gradignan,33,4.5
population-active,provence-alpes-cote-dazur,2,saint-prix,95,4.5
population-active,provence-alpes-cote-dazur,3,roscoff,29,4.4
population-active,provence-alpes-cote-dazur,4,gemenos,13,4.4
population-active,provence-alpes-cote-dazur,5,montevrain,77,4.4
population-active,provence-alpes-cote-dazur,6,beaucouze,49,4.4
population-active,provence-alpes-cote-dazur,7,paray-le-monial,71,4.4
population-active,provence-alpes-cote-dazur,8,magny-le-hongre,77,4.3
population-active,provence-alpes-cote-dazur,9,pacy-sur-eure,27,4.3
population-active,provence-alpes-cote-dazur,10,plan-de-cuques,13,4.3
population-active,provence-alpes-cote-dazur,11,entraigues-sur-la-sorgue,84,4.3
population-active,provence-alpes-cote-dazur,12,montaigu-vendee,85,4.3
population-active,provence-alpes-cote-dazur,13,saint-gilles-croix-de-vie,85,4.3
population-active,provence-alpes-cote-dazur,14,gournay-sur-marne,93,4.3
population-active,provence-alpes-cote-dazur,15,la-bourboule,63,4.3
population-active,provence-alpes-cote-dazur,16,velizy-villacoublay,78,4.3
population-active,provence-alpes-cote-dazur,17,blanquefort,33,4.3
population-active,provence-alpes-cote-dazur,18,carrieres-sur-seine,78,4.3
population-active,provence-alpes-cote-dazur,19,la-londe-les-maures,83,4.3
population-active,provence-alpes-cote-dazur,20,saint-gely-du-fesc,34,4.2
population-active,provence-alpes-cote-dazur,21,le-plessis-robinson,92,4.2
population-active,provence-alpes-cote-dazur,22,landerneau,29,4.2
population-active,provence-alpes-cote-dazur,23,baud,56,4.2
population-active,provence-alpes-cote-dazur,24,nogent-sur-seine,10,4.2
population-active,provence-alpes-cote-dazur,25,ifs,14,4.2
population-active,provence-alpes-cote-dazur,26,cesson,77,4.2
population-active,provence-alpes-cote-dazur,27,lieusaint,77,4.2
population-active,provence-alpes-cote-dazur,28,saint-cheron,91,4.2
population-active,provence-alpes-cote-dazur,29,blere,37,4.2
population-active,provence-alpes-cote-dazur,30,saint-etienne-de-montluc,44,4.2
population-active,provence-alpes-cote-dazur,31,houdan,78,4.2
population-active,provence-alpes-cote-dazur,32,servian,34,4.2
population-active,provence-alpes-cote-dazur,33,pont-labbe,29,4.2
population-active,provence-alpes-cote-dazur,34,aizenay,85,4.2
population-active,provence-alpes-cote-dazur,35,yerres,91,4.2
population-active,provence-alpes-cote-dazur,36,sevres,92,4.2
population-active,provence-alpes-cote-dazur,37,bondues,59,4.1
population-active,provence-alpes-cote-dazur,38,la-grande-motte,34,4.1
population-active,provence-alpes-cote-dazur,39,viroflay,78,4.1
population-active,provence-alpes-cote-dazur,40,joinville-le-pont,94,4.1
population-active,provence-alpes-cote-dazur,41,culoz-beon,01,4.1
population-active,provence-alpes-cote-dazur,42,poisy,74,4.1
population-active,provence-alpes-cote-dazur,43,illkirch-graffenstaden,67,4.1
population-active,provence-alpes-cote-dazur,44,maule,78,4.1
population-active,provence-alpes-cote-dazur,45,fontainebleau,77,4.1
population-active,provence-alpes-cote-dazur,46,saint-germain-en-laye,78,4.1
population-active,provence-alpes-cote-dazur,47,châteaubriant,44,4.1
population-active,provence-alpes-cote-dazur,48,saint-loubes,33,4.1
population-active,provence-alpes-cote-dazur,49,vincennes,94,4.1
population-active,provence-alpes-cote-dazur,50,tournefeuille,31,4.1
taux-chomage,auvergne-rhone-alpes,1,pennes-le-sec,26,43
taux-chomage,auvergne-rhone-alpes,2,aucelon,26,31
taux-chomage,auvergne-rhone-alpes,3,arlet,43,22
taux-chomage,auvergne-rhone-alpes,4,rioms,26,20
taux-chomage,auvergne-rhone-alpes,5,pommerol,26,20
taux-chomage,auvergne-rhone-alpes,6,la-godivelle,63,19
taux-chomage,auvergne-rhone-alpes,7,bellegarde-en-diois,26,17
taux-chomage,auvergne-rhone-alpes,8,labastide-de-virac,07,17
taux-chomage,auvergne-rhone-alpes,9,laval-sur-doulon,43,16
taux-chomage,auvergne-rhone-alpes,10,beaumont-en-diois,26,16
taux-chomage,auvergne-rhone-alpes,11,brette,26,16
taux-chomage,auvergne-rhone-alpes,12,armix,01,15
taux-chomage,auvergne-rhone-alpes,13,vals-le-chastel,43,15
taux-chomage,auvergne-rhone-alpes,14,francillon-sur-roubion,26,14
taux-chomage,auvergne-rhone-alpes,15,les-tonils,26,14
taux-chomage,auvergne-rhone-alpes,16,felines-sur-rimandoule,26,14
taux-chomage,auvergne-rhone-alpes,17,poyols,26,14
taux-chomage,auvergne-rhone-alpes,18,valjouze,15,14
taux-chomage,auvergne-rhone-alpes,19,establet,26,14
taux-chomage,auvergne-rhone-alpes,20,pradelle,26,13
taux-chomage,auvergne-rhone-alpes,21,rimon-et-savel,26,13
taux-chomage,auvergne-rhone-alpes,22,la-guillermie,03,13
taux-chomage,auvergne-rhone-alpes,23,echevis,26,13
taux-chomage,auvergne-rhone-alpes,24,malarce-sur-la-thines,07,12
taux-chomage,auvergne-rhone-alpes,25,salavas,07,12
taux-chomage,auvergne-rhone-alpes,26,beaurieres,26,12
taux-chomage,auvergne-rhone-alpes,27,saint-benoit-en-diois,26,12
taux-chomage,auvergne-rhone-alpes,28,saint-andeol,26,12
taux-chomage,auvergne-rhone-alpes,29,eygaliers,26,12
taux-chomage,auvergne-rhone-alpes,30,novel,74,12
taux-chomage,auvergne-rhone-alpes,31,chauvac-laux-montaux,26,12
taux-chomage,auvergne-rhone-alpes,32,rochebaudin,26,12
taux-chomage,auvergne-rhone-alpes,33,ferrussac,43,12
taux-chomage,auvergne-rhone-alpes,34,ferrassieres,26,11
taux-chomage,auvergne-rhone-alpes,35,gaillard,74,11
taux-chomage,auvergne-rhone-alpes,36,saint-apollinaire-de-rias,07,11
taux-chomage,auvergne-rhone-alpes,37,le-roux,07,11
taux-chomage,auvergne-rhone-alpes,38,les-pilles,26,11
taux-chomage,auvergne-rhone-alpes,39,arnayon,26,11
taux-chomage,auvergne-rhone-alpes,40,saint-andeol-de-fourchades,07,11
taux-chomage,auvergne-rhone-alpes,41,aulan,26,11
taux-chomage,auvergne-rhone-alpes,42,merignat,01,11
taux-chomage,auvergne-rhone-alpes,43,sauret-besserve,63,11
taux-chomage,auvergne-rhone-alpes,44,cornillon-sur-loule,26,11
taux-chomage,auvergne-rhone-alpes,45,vallon-pont-darc,07,11
taux-chomage,auvergne-rhone-alpes,46,loubaresse,07,11
taux-chomage,auvergne-rhone-alpes,47,arçon,42,11
taux-chomage,auvergne-rhone-alpes,48,veauce,03,11
taux-chomage,auvergne-rhone-alpes,49,serrieres-sur-ain,01,10
taux-chomage,auvergne-rhone-alpes,50,largentiere,07,10
taux-chomage,bourgogne-franche-comte,1,consolation-maisonnettes,25,20
taux-chomage,bourgogne-franche-comte,2,boussey,21,17
taux-chomage,bourgogne-franche-comte,3,oricourt,70,16
taux-chomage,bourgogne-franche-comte,4,curtil-sous-buffieres,71,15
taux-chomage,bourgogne-franche-comte,5,beaunotte,21,14
taux-chomage,bourgogne-franche-comte,6,reculfoz,25,14
taux-chomage,bourgogne-franche-comte,7,quincerot,89,14
taux-chomage,bourgogne-franche-comte,8,semond,21,14
taux-chomage,bourgogne-franche-comte,9,neuilly,58,13
taux-chomage,bourgogne-franche-comte,10,la-frasnee,39,13
taux-chomage,bourgogne-franche-comte,11,monnetay,39,13
taux-chomage,bourgogne-franche-comte,12,ranzevelle,70,13
taux-chomage,bourgogne-franche-comte,13,gien-sur-cure,58,12
taux-chomage,bourgogne-franche-comte,14,mauvilly,21,12
taux-chomage,bourgogne-franche-comte,15,pisy,89,11
taux-chomage,bourgogne-franche-comte,16,raincourt,70,11
taux-chomage,bourgogne-franche-comte,17,cerilly,89,11
taux-chomage,bourgogne-franche-comte,18,berze-le-châtel,71,11
taux-chomage,bourgogne-franche-comte,19,visoncourt,70,11
taux-chomage,bourgogne-franche-comte,20,monceaux-le-comte,58,10
taux-chomage,bourgogne-franche-comte,21,meulson,21,10
taux-chomage,bourgogne-franche-comte,22,maisey-le-duc,21,10
taux-chomage,bourgogne-franche-comte,23,blacy,89,10
taux-chomage,bourgogne-franche-comte,24,asquins,89,10
taux-chomage,bourgogne-franche-comte,25,gommeville,21,10
taux-chomage,bourgogne-franche-comte,26,saint-aubin-des-chaumes,58,10
taux-chomage,bourgogne-franche-comte,27,liebvillers,25,10
taux-chomage,bourgogne-franche-comte,28,marcenay,21,10
taux-chomage,bourgogne-franche-comte,29,alaincourt,70,10
taux-chomage,bourgogne-franche-comte,30,menestreau,58,10
taux-chomage,bourgogne-franche-comte,31,vulvoz,39,10
taux-chomage,bourgogne-franche-comte,32,pimelles,89,10
taux-chomage,bourgogne-franche-comte,33,vireaux,89,10
taux-chomage,bourgogne-franche-comte,34,roussillon-en-morvan,71,10
taux-chomage,bourgogne-franche-comte,35,poiseul-les-saulx,21,10
taux-chomage,bourgogne-franche-comte,36,hauts-de-bienne,39,10
taux-chomage,bourgogne-franche-comte,37,la-chassagne,39,10
taux-chomage,bourgogne-franche-comte,38,migennes,89,9
taux-chomage,bourgogne-franche-comte,39,le-chateley,39,9
taux-chomage,bourgogne-franche-comte,40,betaucourt,70,9
taux-chomage,bourgogne-franche-comte,41,la-faviere,39,9
taux-chomage,bourgogne-franche-comte,42,montagny-pres-louhans,71,9
taux-chomage,bourgogne-franche-comte,43,toutry,21,9
taux-chomage,bourgogne-franche-comte,44,boussenois,21,9
taux-chomage,bourgogne-franche-comte,45,tonnerre,89,9
taux-chomage,bourgogne-franche-comte,46,belfort,90,9
taux-chomage,bourgogne-franche-comte,47,mouffy,89,9
taux-chomage,bourgogne-franche-comte,48,bourguignon-les-la-charite,70,9
taux-chomage,bourgogne-franche-comte,49,beaumont-la-ferriere,58,9
taux-chomage,bourgogne-franche-comte,50,sens,89,9
taux-chomage,bretagne,1,lanneanou,29,10
taux-chomage,bretagne,2,peumerit-quintin,22,10
taux-chomage,bretagne,3,botmeur,29,9
taux-chomage,bretagne,4,guingamp,22,9
taux-chomage,bretagne,5,saint-caradec-tregomel,56,9
taux-chomage,bretagne,6,trehorenteuc,56,9
taux-chomage,bretagne,7,saint-brieuc-de-mauron,56,8
taux-chomage,bretagne,8,morlaix,29,8
taux-chomage,bretagne,9,lanrodec,22,8
taux-chomage,bretagne,10,botsorhel,29,8
taux-chomage,bretagne,11,berrien,29,8
taux-chomage,bretagne,12,saint-sauveur,29,8
taux-chomage,bretagne,13,tremargat,22,8
taux-chomage,bretagne,14,lescouët-gouarec,22,8
taux-chomage,bretagne,15,la-roche-bernard,56,8
taux-chomage,bretagne,16,saint-rivoal,29,8
taux-chomage,bretagne,17,roudouallec,56,8
taux-chomage,bretagne,18,sainte-brigitte,56,8
taux-chomage,bretagne,19,saint-jacques-de-la-lande,35,8
taux-chomage,bretagne,20,lorient,56,8
taux-chomage,bretagne,21,lizio,56,7
taux-chomage,bretagne,22,lanleff,22,7
taux-chomage,bretagne,23,saint-michel-en-greve,22,7
taux-chomage,bretagne,24,commana,29,7
taux-chomage,bretagne,25,brest,29,7
taux-chomage,bretagne,26,saint-eloy,29,7
taux-chomage,bretagne,27,guerlesquin,29,7
taux-chomage,bretagne,28,tregourez,29,7
taux-chomage,bretagne,29,saint-brieuc,22,7
taux-chomage,bretagne,30,kernascleden,56,7
taux-chomage,bretagne,31,port-launay,29,7
taux-chomage,bretagne,32,saint-malo-des-trois-fontaines,56,7
taux-chomage,bretagne,33,rennes,35,7
taux-chomage,bretagne,34,languedias,22,7
taux-chomage,bretagne,35,brennilis,29,7
taux-chomage,bretagne,36,saint-maudez,22,7
taux-chomage,bretagne,37,plouzelambre,22,7
taux-chomage,bretagne,38,hoedic,56,7
taux-chomage,bretagne,39,ile-dhouat,56,7
taux-chomage,bretagne,40,tremel,22,7
taux-chomage,bretagne,41,gurunhuel,22,7
taux-chomage,bretagne,42,douarnenez,29,7
taux-chomage,bretagne,43,guern,56,7
taux-chomage,bretagne,44,fougeres,35,7
taux-chomage,bretagne,45,collorec,29,7
taux-chomage,bretagne,46,lalleu,35,7
taux-chomage,bretagne,47,pontivy,56,7
taux-chomage,bretagne,48,lannion,22,7
taux-chomage,bretagne,49,plevin,22,7
taux-chomage,bretagne,50,lannedern,29,7
taux-chomage,centre-val-de-loire,1,osmoy,18,26
taux-chomage,centre-val-de-loire,2,morainville,28,13
taux-chomage,centre-val-de-loire,3,chaumont,18,13
taux-chomage,centre-val-de-loire,4,ruan-sur-egvonne,41,11
taux-chomage,centre-val-de-loire,5,montargis,45,11
taux-chomage,centre-val-de-loire,6,grossouvre,18,11
taux-chomage,centre-val-de-loire,7,sevry,18,10
taux-chomage,centre-val-de-loire,8,ouzouer-sur-trezee,45,10
taux-chomage,centre-val-de-loire,9,pithiviers,45,10
taux-chomage,centre-val-de-loire,10,châlette-sur-loing,45,10
taux-chomage,centre-val-de-loire,11,vouzeron,18,10
taux-chomage,centre-val-de-loire,12,osmery,18,10
taux-chomage,centre-val-de-loire,13,château-renault,37,10
taux-chomage,centre-val-de-loire,14,saint-christophe-le-chaudry,18,10
taux-chomage,centre-val-de-loire,15,santilly,28,10
taux-chomage,centre-val-de-loire,16,aillant-sur-milleron,45,9
taux-chomage,centre-val-de-loire,17,dreux,28,9
taux-chomage,centre-val-de-loire,18,pommiers,36,9
taux-chomage,centre-val-de-loire,19,cogny,18,9
taux-chomage,centre-val-de-loire,20,brevainville,41,9
taux-chomage,centre-val-de-loire,21,mainvilliers,28,9
taux-chomage,centre-val-de-loire,22,villebon,28,9
taux-chomage,centre-val-de-loire,23,le-liege,37,9
taux-chomage,centre-val-de-loire,24,vorly,18,9
taux-chomage,centre-val-de-loire,25,montliard,45,9
taux-chomage,centre-val-de-loire,26,antogny-le-tillac,37,9
taux-chomage,centre-val-de-loire,27,saint-hilaire-de-gondilly,18,9
taux-chomage,centre-val-de-loire,28,vallenay,18,9
taux-chomage,centre-val-de-loire,29,revercourt,28,9
taux-chomage,centre-val-de-loire,30,vijon,36,9
taux-chomage,centre-val-de-loire,31,montlevicq,36,9
taux-chomage,centre-val-de-loire,32,garigny,18,9
taux-chomage,centre-val-de-loire,33,vierzon,18,9
taux-chomage,centre-val-de-loire,34,nuret-le-ferron,36,9
taux-chomage,centre-val-de-loire,35,saint-loup-des-chaumes,18,9
taux-chomage,centre-val-de-loire,36,sazilly,37,8
taux-chomage,centre-val-de-loire,37,pierrefitte-es-bois,45,8
taux-chomage,centre-val-de-loire,38,saint-pierre-des-corps,37,8
taux-chomage,centre-val-de-loire,39,saint-outrille,18,8
taux-chomage,centre-val-de-loire,40,vernouillet,28,8
taux-chomage,centre-val-de-loire,41,thorailles,45,8
taux-chomage,centre-val-de-loire,42,corbeilles,45,8
taux-chomage,centre-val-de-loire,43,marcilly-sur-maulne,37,8
taux-chomage,centre-val-de-loire,44,culan,18,8
taux-chomage,centre-val-de-loire,45,veaugues,18,8
taux-chomage,centre-val-de-loire,46,courbehaye,28,8
taux-chomage,centre-val-de-loire,47,juranville,45,8
taux-chomage,centre-val-de-loire,48,luce,28,8
taux-chomage,centre-val-de-loire,49,montharville,28,8
taux-chomage,centre-val-de-loire,50,saint-vitte,18,8
taux-chomage,corse,1,piazzali-(2b),,21
taux-chomage,corse,2,ota-(2a),,16
taux-chomage,corse,3,quercitello-(2b),,15
taux-chomage,corse,4,bilia-(2a),,15
taux-chomage,corse,5,serriera-(2a),,14
taux-chomage,corse,6,moïta-(2b),,13
taux-chomage,corse,7,poggio-marinaccio-(2b),,12
taux-chomage,corse,8,santa-maria-figaniella-(2a),,12
taux-chomage,corse,9,favalello-(2b),,12
taux-chomage,corse,10,tralonca-(2b),,12
taux-chomage,corse,11,azzana-(2a),,12
taux-chomage,corse,12,grossa-(2a),,11
taux-chomage,corse,13,cannelle-(2a),,11
taux-chomage,corse,14,castellare-di-mercurio-(2b),,11
taux-chomage,corse,15,vallica-(2b),,11
taux-chomage,corse,16,pruno-(2b),,11
taux-chomage,corse,17,zerubia-(2a),,11
taux-chomage,corse,18,san-gavino-di-tenda-(2b),,10
taux-chomage,corse,19,arbellara-(2a),,10
taux-chomage,corse,20,santantonino-(2b),,10
taux-chomage,corse,21,bigorno-(2b),,10
taux-chomage,corse,22,frasseto-(2a),,10
taux-chomage,corse,23,palasca-(2b),,10
taux-chomage,corse,24,santa-lucia-di-mercurio-(2b),,9
taux-chomage,corse,25,verdese-(2b),,9
taux-chomage,corse,26,osani-(2a),,9
taux-chomage,corse,27,lavatoggio-(2b),,9
taux-chomage,corse,28,muro-(2b),,9
taux-chomage,corse,29,giocatojo-(2b),,9
taux-chomage,corse,30,galeria-(2b),,9
taux-chomage,corse,31,rezza-(2a),,9
taux-chomage,corse,32,cristinacce-(2a),,9
taux-chomage,corse,33,prunelli-di-casacconi-(2b),,9
taux-chomage,corse,34,aullene-(2a),,9
taux-chomage,corse,35,guarguale-(2a),,9
taux-chomage,corse,36,solaro-(2b),,9
taux-chomage,corse,37,morsiglia-(2b),,9
taux-chomage,corse,38,cagnano-(2b),,8
taux-chomage,corse,39,olmiccia-(2a),,8
taux-chomage,corse,40,erone-(2b),,8
taux-chomage,corse,41,calvi-(2b),,8
taux-chomage,corse,42,santo-pietro-di-venaco-(2b),,8
taux-chomage,corse,43,santa-maria-poggio-(2b),,8
taux-chomage,corse,44,ortiporio-(2b),,8
taux-chomage,corse,45,san-gavino-di-carbini-(2a),,8
taux-chomage,corse,46,lecci-(2a),,8
taux-chomage,corse,47,tasso-(2a),,8
taux-chomage,corse,48,polveroso-(2b),,8
taux-chomage,corse,49,poggio-mezzana-(2b),,8
taux-chomage,corse,50,pietracorbara-(2b),,8
taux-chomage,grand-est,1,la-chaise,10,18
taux-chomage,grand-est,2,fontaine-en-dormois,51,15
taux-chomage,grand-est,3,courouvre,55,15
taux-chomage,grand-est,4,cunel,55,15
taux-chomage,grand-est,5,flassigny,55,14
taux-chomage,grand-est,6,belval-en-argonne,51,14
taux-chomage,grand-est,7,doncourt-aux-templiers,55,13
taux-chomage,grand-est,8,nogent-en-othe,10,13
taux-chomage,grand-est,9,veney,54,13
taux-chomage,grand-est,10,vaux-sur-saint-urbain,52,13
taux-chomage,grand-est,11,bouzanville,54,13
taux-chomage,grand-est,12,jainvillotte,88,12
taux-chomage,grand-est,13,foville,57,12
taux-chomage,grand-est,14,froville,54,12
taux-chomage,grand-est,15,antheny,08,12
taux-chomage,grand-est,16,montheries,52,12
taux-chomage,grand-est,17,bure,55,12
taux-chomage,grand-est,18,turgy,10,12
taux-chomage,grand-est,19,fouchecourt,88,12
taux-chomage,grand-est,20,bercenay-le-hayer,10,12
taux-chomage,grand-est,21,lubine,88,12
taux-chomage,grand-est,22,haraucourt,08,12
taux-chomage,grand-est,23,vendeuvre-sur-barse,10,12
taux-chomage,grand-est,24,sedan,08,12
taux-chomage,grand-est,25,mussy-sur-seine,10,11
taux-chomage,grand-est,26,tranqueville-graux,88,11
taux-chomage,grand-est,27,ville-sur-cousances,55,11
taux-chomage,grand-est,28,imecourt,08,11
taux-chomage,grand-est,29,behren-les-forbach,57,11
taux-chomage,grand-est,30,wildenstein,68,11
taux-chomage,grand-est,31,hampigny,10,11
taux-chomage,grand-est,32,eclaires,51,11
taux-chomage,grand-est,33,leurville,52,11
taux-chomage,grand-est,34,bousseviller,57,11
taux-chomage,grand-est,35,deville,08,11
taux-chomage,grand-est,36,lissey,55,11
taux-chomage,grand-est,37,champigny-sur-aube,10,11
taux-chomage,grand-est,38,saint-remy-aux-bois,54,11
taux-chomage,grand-est,39,gogney,54,11
taux-chomage,grand-est,40,mulhouse,68,11
taux-chomage,grand-est,41,dombasle-en-xaintois,88,11
taux-chomage,grand-est,42,nant-le-petit,55,11
taux-chomage,grand-est,43,allibaudieres,10,11
taux-chomage,grand-est,44,lidrezing,57,11
taux-chomage,grand-est,45,vroncourt-la-cote,52,11
taux-chomage,grand-est,46,la-ville-aux-bois,10,11
taux-chomage,grand-est,47,les-roises,55,11
taux-chomage,grand-est,48,mardor,52,11
taux-chomage,grand-est,49,arbigny-sous-varennes,52,11
taux-chomage,grand-est,50,blanzy-la-salonnaise,08,11
taux-chomage,hauts-de-france,1,herly,80,24
taux-chomage,hauts-de-france,2,mereaucourt,80,22
taux-chomage,hauts-de-france,3,avesnes-sur-helpe,59,16
taux-chomage,hauts-de-france,4,marche-allouarde,80,16
taux-chomage,hauts-de-france,5,grivillers,80,16
taux-chomage,hauts-de-france,6,aubigny-aux-kaisnes,02,15
taux-chomage,hauts-de-france,7,chery-les-rozoy,02,14
taux-chomage,hauts-de-france,8,tertry,80,14
taux-chomage,hauts-de-france,9,louvroil,59,14
taux-chomage,hauts-de-france,10,le-plessier-huleu,02,13
taux-chomage,hauts-de-france,11,thivencelle,59,13
taux-chomage,hauts-de-france,12,arguel,80,13
taux-chomage,hauts-de-france,13,meurival,02,13
taux-chomage,hauts-de-france,14,maubeuge,59,13
taux-chomage,hauts-de-france,15,buneville,62,13
taux-chomage,hauts-de-france,16,la-fere,02,13
taux-chomage,hauts-de-france,17,maurois,59,13
taux-chomage,hauts-de-france,18,le-cateau-cambresis,59,12
taux-chomage,hauts-de-france,19,denain,59,12
taux-chomage,hauts-de-france,20,colonfay,02,12
taux-chomage,hauts-de-france,21,saint-mard,02,12
taux-chomage,hauts-de-france,22,caudry,59,12
taux-chomage,hauts-de-france,23,beautor,02,12
taux-chomage,hauts-de-france,24,marle,02,12
taux-chomage,hauts-de-france,25,vadencourt,02,12
taux-chomage,hauts-de-france,26,hautmont,59,12
taux-chomage,hauts-de-france,27,hirson,02,12
taux-chomage,hauts-de-france,28,avondance,62,12
taux-chomage,hauts-de-france,29,fresnoy,62,12
taux-chomage,hauts-de-france,30,fresneville,80,12
taux-chomage,hauts-de-france,31,jeumont,59,12
taux-chomage,hauts-de-france,32,beuvrages,59,12
taux-chomage,hauts-de-france,33,letoile,80,12
taux-chomage,hauts-de-france,34,bohain-en-vermandois,02,11
taux-chomage,hauts-de-france,35,recquignies,59,11
taux-chomage,hauts-de-france,36,quievrechain,59,11
taux-chomage,hauts-de-france,37,sains-du-nord,59,11
taux-chomage,hauts-de-france,38,burelles,02,11
taux-chomage,hauts-de-france,39,assainvillers,80,11
taux-chomage,hauts-de-france,40,les-autels,02,11
taux-chomage,hauts-de-france,41,tupigny,02,11
taux-chomage,hauts-de-france,42,courcelles-au-bois,80,11
taux-chomage,hauts-de-france,43,guise,02,11
taux-chomage,hauts-de-france,44,y,80,11
taux-chomage,hauts-de-france,45,saint-ouen,80,11
taux-chomage,hauts-de-france,46,escautpont,59,11
taux-chomage,hauts-de-france,47,hinacourt,02,11
taux-chomage,hauts-de-france,48,roubaix,59,11
taux-chomage,hauts-de-france,49,saint-omer,62,11
taux-chomage,hauts-de-france,50,saint-gobert,02,11
taux-chomage,ile-de-france,1,grisy-sur-seine,77,12
taux-chomage,ile-de-france,2,la-courneuve,93,11
taux-chomage,ile-de-france,3,villetaneuse,93,10
taux-chomage,ile-de-france,4,saint-denis,93,10
taux-chomage,ile-de-france,5,lizy-sur-ourcq,77,10
taux-chomage,ile-de-france,6,dugny,93,10
taux-chomage,ile-de-france,7,aubervilliers,93,10
taux-chomage,ile-de-france,8,theuville,95,9
taux-chomage,ile-de-france,9,drancy,93,9
taux-chomage,ile-de-france,10,fontaine-fourches,77,9
taux-chomage,ile-de-france,11,sarcelles,95,9
taux-chomage,ile-de-france,12,gennevilliers,92,9
taux-chomage,ile-de-france,13,chanteloup-les-vignes,78,9
taux-chomage,ile-de-france,14,saint-hilliers,77,9
taux-chomage,ile-de-france,15,saint-ouen-sur-seine,93,9
taux-chomage,ile-de-france,16,montreuil,93,9
taux-chomage,ile-de-france,17,bagneaux-sur-loing,77,9
taux-chomage,ile-de-france,18,bondy,93,9
taux-chomage,ile-de-france,19,le-bourget,93,9
taux-chomage,ile-de-france,20,le-blanc-mesnil,93,9
taux-chomage,ile-de-france,21,epinay-sous-senart,91,9
taux-chomage,ile-de-france,22,nemours,77,9
taux-chomage,ile-de-france,23,sevran,93,9
